Date,PX_LAST,TOT_RETURN_INDEX_GROSS_DVDS
6/15/2011,1899.68,1899.68
6/14/2011,1888.07,1888.07
6/13/2011,1897.3,1897.3
6/10/2011,1898.95,1898.95
6/9/2011,1896.02,1896.02
6/8/2011,1899.93,1899.93
6/7/2011,1894.33,1894.33
6/6/2011,1894.33,1894.33
6/3/2011,1894.8,1894.8
6/2/2011,1891.58,1891.58
6/1/2011,1897.83,1897.83
5/31/2011,1890.67,1890.67
5/27/2011,1888.04,1888.04
5/26/2011,1888.4,1888.4
5/25/2011,1881.42,1881.42
5/24/2011,1881.55,1881.55
5/23/2011,1880.66,1880.66
5/20/2011,1878.54,1878.54
5/19/2011,1876.93,1876.93
5/18/2011,1876.44,1876.44
5/17/2011,1881.52,1881.52
5/16/2011,1878.59,1878.59
5/13/2011,1874.37,1874.37
5/12/2011,1871.05,1871.05
5/11/2011,1874.44,1874.44
5/10/2011,1870.38,1870.38
5/9/2011,1874.93,1874.93
5/6/2011,1873.41,1873.41
5/5/2011,1872.28,1872.28
5/4/2011,1867.86,1867.86
5/3/2011,1865.57,1865.57
5/2/2011,1862.85,1862.85
4/29/2011,1861.6,1861.6
4/28/2011,1859.7,1859.7
4/27/2011,1854.23,1854.23
4/26/2011,1857.65,1857.65
4/25/2011,1853.12,1853.12
4/21/2011,1849.4,1849.4
4/20/2011,1850.11,1850.11
4/19/2011,1853.78,1853.78
4/18/2011,1852.34,1852.34
4/15/2011,1848.25,1848.25
4/14/2011,1840.96,1840.96
4/13/2011,1842.78,1842.78
4/12/2011,1839.46,1839.46
4/11/2011,1832.48,1832.48
4/8/2011,1831.98,1831.98
4/7/2011,1833.37,1833.37
4/6/2011,1833.11,1833.11
4/5/2011,1837.95,1837.95
4/4/2011,1842.92,1842.92
4/1/2011,1840.16,1840.16
3/31/2011,1840.37,1840.37
3/30/2011,1840.07,1840.07
3/29/2011,1836.61,1836.61
3/28/2011,1840.36,1840.36
3/25/2011,1840.71,1840.71
3/24/2011,1845.2,1845.2
3/23/2011,1849.61,1849.61
3/22/2011,1850.38,1850.38
3/21/2011,1851.32,1851.32
3/18/2011,1855.27,1855.27
3/17/2011,1857.41,1857.41
3/16/2011,1860.71,1860.71
3/15/2011,1851.68,1851.68
3/14/2011,1849.73,1849.73
3/11/2011,1844.67,1844.67
3/10/2011,1844.41,1844.41
3/9/2011,1837.41,1837.41
3/8/2011,1831.51,1831.51
3/7/2011,1835.32,1835.32
3/4/2011,1835.58,1835.58
3/3/2011,1827.72,1827.72
3/2/2011,1837.71,1837.71
3/1/2011,1842.42,1842.42
2/28/2011,1841.49,1841.49
2/25/2011,1838.81,1838.81
2/24/2011,1837.33,1837.33
2/23/2011,1833.54,1833.54
2/22/2011,1835.11,1835.11
2/18/2011,1824.07,1824.07
2/17/2011,1824.86,1824.86
2/16/2011,1820.44,1820.44
2/15/2011,1821.23,1821.23
2/14/2011,1820.69,1820.69
2/11/2011,1818.21,1818.21
2/10/2011,1814.21,1814.21
2/9/2011,1820.2,1820.2
2/8/2011,1813.75,1813.75
2/7/2011,1821.01,1821.01
2/4/2011,1819.91,1819.91
2/3/2011,1828.91,1828.91
2/2/2011,1832.98,1832.98
2/1/2011,1837.83,1837.83
1/31/2011,1842.86,1842.86
1/28/2011,1846.19,1846.19
1/27/2011,1841.78,1841.78
1/26/2011,1837.18,1837.18
1/25/2011,1845.34,1845.34
1/24/2011,1837.88,1837.88
1/21/2011,1836.53,1836.53
1/20/2011,1833.04,1833.04
1/19/2011,1842.89,1842.89
1/18/2011,1840.12,1840.12
1/14/2011,1842.04,1842.04
1/13/2011,1844.7,1844.7
1/12/2011,1840.21,1840.21
1/11/2011,1841.29,1841.29
1/10/2011,1843.49,1843.49
1/7/2011,1841.14,1841.14
1/6/2011,1832.86,1832.86
1/5/2011,1827.84,1827.84
1/4/2011,1839.69,1839.69
1/3/2011,1840.9,1840.9
12/31/2010,1843.32,1843.32
12/30/2010,1837.08,1837.08
12/29/2010,1839.55,1839.55
12/28/2010,1826.33,1826.33
12/27/2010,1836.33,1836.33
12/23/2010,1832.74,1832.74
12/22/2010,1836.93,1836.93
12/21/2010,1839.36,1839.36
12/20/2010,1838.17,1838.17
12/17/2010,1839.53,1839.53
12/16/2010,1827.35,1827.35
12/15/2010,1824.06,1824.06
12/14/2010,1828.19,1828.19
12/13/2010,1841.66,1841.66
12/10/2010,1837.86,1837.86
12/9/2010,1842.09,1842.09
12/8/2010,1841.97,1841.97
12/7/2010,1848.62,1848.62
12/6/2010,1867.99,1867.99
12/3/2010,1860.3,1860.3
12/2/2010,1859.53,1859.53
12/1/2010,1863.05,1863.05
11/30/2010,1877.09,1877.09
11/29/2010,1873.84,1873.84
11/26/2010,1869.83,1869.83
11/24/2010,1864.95,1864.95
11/23/2010,1877.74,1877.74
11/22/2010,1873.85,1873.85
11/19/2010,1867.6,1867.6
11/18/2010,1866.62,1866.62
11/17/2010,1869.21,1869.21
11/16/2010,1870.23,1870.23
11/15/2010,1864.31,1864.31
11/12/2010,1875.92,1875.92
11/10/2010,1884.95,1884.95
11/9/2010,1881.66,1881.66
11/8/2010,1891.7,1891.7
11/5/2010,1893.58,1893.58
11/4/2010,1899.35,1899.35
11/3/2010,1890.59,1890.59
11/2/2010,1893.87,1893.87
11/1/2010,1889.98,1889.98
10/29/2010,1890.3,1890.3
10/28/2010,1884.72,1884.72
10/27/2010,1880.09,1880.09
10/26/2010,1885.32,1885.32
10/25/2010,1893.03,1893.03
10/22/2010,1892.23,1892.23
10/21/2010,1893.5,1893.5
10/20/2010,1897.71,1897.71
10/19/2010,1896.85,1896.85
10/18/2010,1895.01,1895.01
10/15/2010,1887.67,1887.67
10/14/2010,1893.1,1893.1
10/13/2010,1898.76,1898.76
10/12/2010,1899.3,1899.3
10/8/2010,1902.57,1902.57
10/7/2010,1901.97,1901.97
10/6/2010,1902.27,1902.27
10/5/2010,1896.53,1896.53
10/4/2010,1896.01,1896.01
10/1/2010,1892.32,1892.32
9/30/2010,1893.29,1893.29
9/29/2010,1893.14,1893.14
9/28/2010,1896.89,1896.89
9/27/2010,1891.65,1891.65
9/24/2010,1883.25,1883.25
9/23/2010,1887.99,1887.99
9/22/2010,1887.9,1887.9
9/21/2010,1885.36,1885.36
9/20/2010,1875.72,1875.72
9/17/2010,1872.33,1872.33
9/16/2010,1870.76,1870.76
9/15/2010,1873.7,1873.7
9/14/2010,1877.92,1877.92
9/13/2010,1871.34,1871.34
9/10/2010,1865.85,1865.85
9/9/2010,1868.44,1868.44
9/8/2010,1878.68,1878.68
9/7/2010,1883.25,1883.25
9/3/2010,1873.79,1873.79
9/2/2010,1879.87,1879.87
9/1/2010,1883.42,1883.42
8/31/2010,1892.89,1892.89
8/30/2010,1887.33,1887.33
8/27/2010,1877.28,1877.28
8/26/2010,1890.35,1890.35
8/25/2010,1886.85,1886.85
8/24/2010,1890.68,1890.68
8/23/2010,1881.78,1881.78
8/20/2010,1880.52,1880.52
8/19/2010,1883.7,1883.7
8/18/2010,1878.28,1878.28
8/17/2010,1877.44,1877.44
8/16/2010,1882.64,1882.64
8/13/2010,1872.21,1872.21
8/12/2010,1868.99,1868.99
8/11/2010,1871.34,1871.34
8/10/2010,1863.4,1863.4
8/9/2010,1860.87,1860.87
8/6/2010,1861.55,1861.55
8/5/2010,1854.89,1854.89
8/4/2010,1851.98,1851.98
8/3/2010,1855.89,1855.89
8/2/2010,1850.41,1850.41
7/30/2010,1855.63,1855.63
7/29/2010,1846.35,1846.35
7/28/2010,1844.74,1844.74
7/27/2010,1840.01,1840.01
7/26/2010,1844.93,1844.93
7/23/2010,1844.73,1844.73
7/22/2010,1850.24,1850.24
7/21/2010,1853.45,1853.45
7/20/2010,1849.29,1849.29
7/19/2010,1846.62,1846.62
7/16/2010,1848.26,1848.26
7/15/2010,1844.95,1844.95
7/14/2010,1838.65,1838.65
7/13/2010,1831.92,1831.92
7/12/2010,1837.23,1837.23
7/9/2010,1836.17,1836.17
7/8/2010,1839.31,1839.31
7/7/2010,1842.2,1842.2
7/6/2010,1845.68,1845.68
7/2/2010,1840.52,1840.52
7/1/2010,1844.68,1844.68
6/30/2010,1843.06,1843.06
6/29/2010,1841.92,1841.92
6/28/2010,1836.9,1836.9
6/25/2010,1830.12,1830.12
6/24/2010,1828.39,1828.39
6/23/2010,1829.3,1829.3
6/22/2010,1824.67,1824.67
6/21/2010,1818.4,1818.4
6/18/2010,1819.36,1819.36
6/17/2010,1822.11,1822.11
6/16/2010,1814.87,1814.87
6/15/2010,1812.43,1812.43
6/14/2010,1814.68,1814.68
6/11/2010,1819.29,1819.29
6/10/2010,1810.05,1810.05
6/9/2010,1820.72,1820.72
6/8/2010,1822.21,1822.21
6/7/2010,1820.57,1820.57
6/4/2010,1820.16,1820.16
6/3/2010,1804.33,1804.33
6/2/2010,1807.11,1807.11
6/1/2010,1810.21,1810.21
5/31/2010,1809.46,1809.46
5/28/2010,1809.46,1809.46
5/27/2010,1804.24,1804.24
5/26/2010,1813.53,1813.53
5/25/2010,1819.66,1819.66
5/24/2010,1815.4,1815.4
5/21/2010,1817.66,1817.66
5/20/2010,1813.91,1813.91
5/19/2010,1806.04,1806.04
5/18/2010,1805.99,1805.99
5/17/2010,1798.17,1798.17
5/14/2010,1800.28,1800.28
5/13/2010,1789.45,1789.45
5/12/2010,1788.47,1788.47
5/11/2010,1791.02,1791.02
5/10/2010,1790.94,1790.94
5/7/2010,1798.8,1798.8
5/6/2010,1804.54,1804.54
5/5/2010,1789.23,1789.23
5/4/2010,1783.64,1783.64
5/3/2010,1775.67,1775.67
4/30/2010,1779.03,1779.03
4/29/2010,1773.52,1773.52
4/28/2010,1768.93,1768.93
4/27/2010,1775.52,1775.52
4/26/2010,1764.56,1764.56
4/23/2010,1763.62,1763.62
4/22/2010,1767.49,1767.49
4/21/2010,1770.39,1770.39
4/20/2010,1765.72,1765.72
4/19/2010,1765.58,1765.58
4/16/2010,1768.55,1768.55
4/15/2010,1761.83,1761.83
4/14/2010,1760.45,1760.45
4/13/2010,1763.79,1763.79
4/12/2010,1761.11,1761.11
4/9/2010,1756.88,1756.88
4/8/2010,1756.28,1756.28
4/7/2010,1757.95,1757.95
4/6/2010,1749,1749
4/5/2010,1747.23,1747.23
4/2/2010,1751.5,1751.5
4/1/2010,1758.72,1758.72
3/31/2010,1760.58,1760.58
3/30/2010,1756.89,1756.89
3/29/2010,1757.1,1757.1
3/26/2010,1756.61,1756.61
3/25/2010,1752.95,1752.95
3/24/2010,1757.54,1757.54
3/23/2010,1769.64,1769.64
3/22/2010,1770.41,1770.41
3/19/2010,1767.72,1767.72
3/18/2010,1769.3,1769.3
3/17/2010,1772,1772
3/16/2010,1771.86,1771.86
3/15/2010,1767.17,1767.17
3/12/2010,1766.3,1766.3
3/11/2010,1765.64,1765.64
3/10/2010,1766.08,1766.08
3/9/2010,1768.05,1768.05
3/8/2010,1767.1,1767.1
3/5/2010,1768.5,1768.5
3/4/2010,1774.73,1774.73
3/3/2010,1774.04,1774.04
3/2/2010,1774.55,1774.55
3/1/2010,1774.59,1774.59
2/26/2010,1775.62,1775.62
2/25/2010,1770.92,1770.92
2/24/2010,1765.81,1765.81
2/23/2010,1765.99,1765.99
2/22/2010,1757.53,1757.53
2/19/2010,1757.57,1757.57
2/18/2010,1756.86,1756.86
2/17/2010,1761.08,1761.08
2/16/2010,1767.98,1767.98
2/12/2010,1765.15,1765.15
2/11/2010,1762.03,1762.03
2/10/2010,1763.62,1763.62
2/9/2010,1768.83,1768.83
2/8/2010,1772.53,1772.53
2/5/2010,1775.86,1775.86
2/4/2010,1769.81,1769.81
2/3/2010,1761.54,1761.54
2/2/2010,1766.69,1766.69
2/1/2010,1765.12,1765.12
1/29/2010,1768.63,1768.63
1/28/2010,1763.82,1763.82
1/27/2010,1763.53,1763.53
1/26/2010,1764.68,1764.68
1/25/2010,1764.72,1764.72
1/22/2010,1766.91,1766.91
1/21/2010,1765.65,1765.65
1/20/2010,1761.39,1761.39
1/19/2010,1757.35,1757.35
1/15/2010,1759.31,1759.31
1/14/2010,1754.59,1754.59
1/13/2010,1749.61,1749.61
1/12/2010,1754.89,1754.89
1/11/2010,1746.99,1746.99
1/8/2010,1747.09,1747.09
1/7/2010,1745.02,1745.02
1/6/2010,1746.49,1746.49
1/5/2010,1749.88,1749.88
1/4/2010,1742.6,1742.6
12/31/2009,1741.11,1741.11
